,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,DChar5,LChar5,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr5,DFr5,PFr6,DFr6
7,59.0,55.0,34.0,41.0,,,,,,4.5,,,,,R8,6.0,16.0,160.0,64.0,,,,,,,,,,
8,59.0,55.0,34.0,41.0,,,,,,10.0,,,,,R9,7.0,55.0,144.0,67.0,143.0,63.0,,,,,,,,
9,59.0,55.0,34.0,50.0,39.0,8.5,24.5,8.0,14.0,7.0,,,,,R10,5.0,23.0,135.0,63.0,,,,,,,,,,
10,59.0,55.0,34.0,50.0,,,,7.0,18.0,16.0,17.0,2.0,,,R11,5.5,21.5,150.0,67.0,130.0,69.0,,,,,,,,
11,59.0,55.0,34.0,50.0,,,,,,,,3.0,8.0,9.5,R12,6.0,33.0,134.0,64.5,153.0,68.5,,,,,,,,
12,59.0,55.0,34.0,50.0,,,,,,,,,,4.0,R13,4.5,18.0,108.0,56.5,,,,,,,,,,
13,59.0,55.0,34.0,50.0,,,,,17.0,12.0,,,,,R14,6.0,40.0,106.0,62.5,102.0,64.5,,,,,,,,
14,59.0,55.0,34.0,46.0,53.0,8.5,,,,,,,,,R15,10.0,103.0,143.0,67.0,125.0,65.5,201.0,74.0,172.0,72.5,190.0,75.0,,
15,59.0,55.0,34.0,46.0,,,22.0,23.0,,,,,,,R16,5.0,19.0,155.0,69.0,120.0,65.0,,,,,,,,
16,59.0,55.0,34.0,46.0,,,,23.5,,,,,,,R17,4.5,30.0,156.0,68.0,152.0,66.5,,,,,,,,
17,59.0,55.0,34.0,46.0,,,,4.0,,,,,,,R18,5.5,17.0,108.0,69.5,153.0,65.5,,,,,,,,
18,59.0,55.0,34.0,46.0,,,,8.0,,,,,,,R19,10.0,35.5,152.0,65.6,158.0,69.0,,,,,,,,
19,59.0,55.0,34.0,46.0,,,,19.0,20.0,4.5,,,,,R20,7.5,16.0,223.0,67.0,,,,,,,,,,
20,59.0,55.0,34.0,46.0,,30.5,9.0,8.0,,,,,,,R21,10.0,47.5,166.0,65.0,163.0,63.5,163.0,66.5,,,,,,
21,59.0,55.0,34.0,46.0,,11.5,21.0,6.5,13.0,2.0,,,,,R22,7.0,36.0,152.0,69.0,142.0,66.5,,,,,,,,
22,59.0,55.0,34.0,46.0,,,,21.0,,,,,,,R23,6.0,6.0,190.0,71.5,,,,,,,,,,
23,59.0,55.0,34.0,46.0,,,,9.5,13.5,3.0,,,,,R24,7.0,27.0,215.0,69.0,204.0,66.0,,,,,,,,
24,59.0,55.0,34.0,9.0,53.0,13.0,,,,,,,,,R25,10.0,24.0,137.0,65.0,201.0,67.5,,,,,,,,
25,59.0,55.0,34.0,9.0,,,27.0,26.0,,,,,,,R26,7.0,18.0,151.0,63.5,,,,,,,,,,
26,59.0,55.0,34.0,9.0,,,,5.0,,,,,,,R27,12.0,68.0,181.0,66.5,215.0,74.0,211.0,72.5,,,,,,
27,59.0,55.0,34.0,9.0,,,,3.5,,,,,,,R28,3.0,30.5,164.0,68.0,137.0,64.5,169.0,68.0,,,,,,
28,59.0,55.0,34.0,9.0,,,,10.0,,,,,,,R29,7.5,28.0,205.0,69.0,130.0,72.0,,,,,,,,
29,59.0,55.0,34.0,9.0,,,,6.0,,,,,,,R30,12.0,2.0,,,,,,,,,,,,
30,59.0,55.0,34.0,9.0,,,,5.5,,,,,,,R31,9.0,37.5,152.0,60.5,177.0,67.5,,,,,,,,
31,59.0,55.0,34.0,9.0,,,,12.0,19.0,4.5,,,,,R32,7.0,24.0,186.0,70.0,,,,,,,,,,
32,59.0,55.0,34.0,50.0,72.0,6.5,43.0,35.5,26.5,6.0,13.0,6.5,,,R33,7.0,23.0,167.0,67.5,175.0,72.0,,,,,,,,
33,59.0,55.0,34.0,50.0,,,,,,,,6.5,,,R34,8.0,48.0,184.0,63.5,111.0,61.5,102.0,62.5,,,,,,
34,59.0,55.0,34.0,50.0,,,,,,7.0,25.0,10.5,,,R35,9.0,38.0,242.0,73.5,227.0,66.5,,,,,,,,
35,59.0,55.0,34.0,50.0,,,,,,,,3.5,,,R36,11.0,43.0,193.0,71.0,205.0,70.5,,,,,,,,
36,59.0,55.0,34.0,50.0,,,,,,,,11.0,,,R37,8.0,36.0,219.0,75.0,164.0,64.0,,,,,,,,
37,59.0,55.0,34.0,50.0,,,,,,,,8.0,,,R38,7.0,2.5,216.0,71.0,,,,,,,,,,
38,59.0,55.0,34.0,50.0,,,,,,,,12.0,,,R39,14.0,42.0,184.0,67.0,163.0,69.0,198.0,68.0,171.0,64.0,,,,
39,59.0,55.0,34.0,50.0,,,,,,,,3.5,,,R40,14.0,63.0,204.0,71.0,236.0,69.5,171.0,67.0,,,,,,
40,59.0,55.0,34.0,50.0,,20.0,32.0,39.0,22.0,4.5,,,,,R41,9.5,44.0,145.0,63.0,190.0,72.0,202.0,72.0,,,,,,
41,59.0,55.0,34.0,50.0,,,,,,11.5,,,,,R42,9.0,46.0,206.0,71.5,188.0,68.5,186.0,70.0,,,,,,
42,59.0,55.0,34.0,50.0,,,,,,7.0,,,,,R43,10.5,69.0,181.0,69.0,205.0,74.5,214.0,73.0,190.0,70.5,,,,
43,59.0,55.0,34.0,50.0,,,,,,6.5,,,,,R44,13.0,79.0,168.0,69.5,180.0,73.5,199.0,72.0,201.0,71.0,,,,
44,59.0,55.0,34.0,50.0,,,,,,5.5,,,,,R45,14.0,78.0,149.0,60.5,237.0,77.0,200.0,75.0,191.0,65.5,,,,
45,59.0,55.0,34.0,50.0,,7.0,17.0,5.0,,,,,,,R46,8.0,51.0,180.0,69.5,215.0,73.0,202.0,71.5,,,,,,
46,59.0,55.0,34.0,50.0,,18.0,32.0,3.0,,,,,,,R47,7.0,24.0,164.0,62.0,,,,,,,,,,
47,59.0,55.0,34.0,104.0,15.0,2.0,,,,,,,,,R48,8.0,69.5,176.0,70.5,150.0,68.0,140.0,65.0,,,,,,
48,59.0,55.0,34.0,24.0,20.0,7.0,,,,,,,,,R49,5.5,24.5,159.0,66.5,,,,,,,,,,
49,59.0,55.0,34.0,24.0,,9.5,,,,,,,,,R50,4.5,21.0,160.0,67.0,154.0,67.0,,,,,,,,
50,59.0,55.0,34.0,24.0,,14.0,10.0,7.0,,,,,,,R51,6.5,34.0,183.0,69.0,151.0,68.0,147.0,65.0,,,,,,
51,59.0,55.0,34.0,24.0,,,,3.0,,,,,,,R52,5.0,22.5,177.0,69.0,171.0,68.5,123.0,58.5,,,,,,
52,59.0,55.0,34.0,18.0,80.0,9.5,21.0,30.0,,,,,,,R53,13.0,98.0,157.0,63.0,215.0,77.5,214.0,67.5,,,,,,
53,59.0,55.0,34.0,18.0,,,,-11.0,,,,,,,R54,12.5,69.5,150.0,69.5,169.0,67.0,133.0,61.0,146.0,64.0,,,,
54,59.0,55.0,34.0,18.0,,5.0,25.0,6.5,15.0,23.0,,,,,R55,4.0,30.0,201.0,71.5,117.0,60.5,,,,,,,,
55,59.0,55.0,34.0,18.0,,,,,,,11.0,15.0,7.0,5.0,R56,6.0,19.0,118.0,63.5,117.0,60.5,,,,,,,,
56,59.0,55.0,34.0,18.0,,13.0,4.5,17.0,45.0,17.0,11.5,10.0,,,R57,5.5,34.0,169.0,67.0,165.0,65.5,,,,,,,,
57,59.0,55.0,34.0,18.0,,,,,,,,4.5,,,R58,7.5,54.0,177.0,67.5,,,,,,,,,,
58,59.0,55.0,34.0,18.0,,,,4.0,,,,,,,R59,11.0,90.0,142.0,59.5,174.0,65.5,201.0,64.5,169.0,65.5,218.0,67.0,,
59,59.0,55.0,34.0,18.0,,,,9.0,26.5,8.0,,,,,R60,17.0,104.0,178.0,63.5,220.0,67.0,178.0,70.0,200.0,78.5,238.0,74.5,,
60,59.0,55.0,34.0,18.0,,,,,,11.0,,,,,R61,10.0,67.5,153.0,63.0,139.0,65.0,180.0,66.0,,,,,,
61,59.0,55.0,34.0,18.0,,,,,,5.0,12.0,4.0,12.0,4.0,R62,9.0,48.0,249.0,62.5,209.0,72.0,181.0,66.5,,,,,,
62,59.0,55.0,34.0,18.0,,,,,,7.0,32.0,12.5,25.0,6.0,R63,18.0,87.0,199.0,70.0,156.0,65.5,196.0,68.5,164.0,61.0,,,,
63,59.0,55.0,34.0,18.0,,,,,,,,,,7.0,R64,18.0,78.5,197.0,67.5,204.0,72.5,225.0,73.5,199.0,69.0,,,,
64,59.0,55.0,34.0,86.0,36.0,6.0,16.5,14.0,,,,,,,R65,5.5,28.0,155.0,64.0,130.0,61.0,,,,,,,,
65,59.0,55.0,34.0,86.0,,,,24.5,8.0,5.5,,,,,R66,6.0,23.0,128.0,63.0,,,,,,,,,,
66,59.0,55.0,34.0,86.0,,27.0,,,,,,,,,R67,6.5,57.0,147.0,64.5,134.0,61.5,,,,,,,,
67,59.0,55.0,34.0,86.0,,33.0,,,,,,,,,R68,13.0,97.0,200.0,71.0,159.0,64.0,172.0,66.5,,,,,,
68,59.0,55.0,34.0,86.0,,6.0,,,,,,,,,R69,5.0,32.0,170.0,68.0,140.0,62.5,,,,,,,,
69,59.0,55.0,34.0,86.0,,25.0,16.0,11.0,,,,,,,R70,8.5,60.0,140.0,63.0,141.0,72.5,129.0,59.0,,,,,,
70,59.0,55.0,34.0,20.0,55.0,26.0,,,,,,,,,R71,7.0,20.0,171.0,68.0,,,,,,,,,,
71,59.0,55.0,34.0,20.0,,9.0,,,,,,,,,R72,9.0,57.0,172.0,68.5,122.0,57.5,,,,,,,,
72,59.0,55.0,34.0,20.0,,19.5,,,,,,,,,R73,10.0,61.5,141.0,62.0,151.0,64.5,136.0,59.5,,,,,,
73,59.0,55.0,34.0,20.0,,11.0,21.0,12.0,,,,,,,R74,9.5,54.0,173.0,68.0,153.0,64.0,,,,,,,,
74,59.0,55.0,34.0,20.0,,,,10.0,,,,,,,R75,5.0,21.0,132.0,59.5,,,,,,,,,,
75,59.0,55.0,34.0,20.0,,,,9.5,,,,,,,R76,5.5,11.0,124.0,63.0,,,,,,,,,,
76,59.0,55.0,34.0,20.0,,,,14.5,,,,,,,R77,15.5,26.0,137.0,60.5,169.0,64.5,,,,,,,,
77,59.0,55.0,34.0,50.0,45.0,17.5,23.5,2.5,9.0,13.0,5.0,6.0,,,R78,4.0,10.0,137.0,64.5,,,,,,,,,,
78,59.0,55.0,34.0,50.0,,,,2.0,17.5,20.0,,,,,R79,6.0,40.5,148.0,64.0,176.0,68.5,170.0,67.0,,,,,,
79,59.0,55.0,34.0,50.0,,,,,,8.0,,,,,R80,6.5,43.0,160.0,64.0,143.0,62.5,116.0,58.0,,,,,,
80,59.0,55.0,34.0,50.0,,70.0,22.0,6.0,17.5,5.0,,,,,R81,9.5,78.0,156.0,68.0,142.0,64.0,122.0,59.0,,,,,,
81,59.0,55.0,34.0,50.0,,16.0,18.0,5.0,7.5,9.0,,,,,R82,8.0,27.0,164.0,64.5,162.0,69.0,,,,,,,,
82,59.0,55.0,34.0,50.0,,19.0,20.0,16.5,6.5,6.0,,,,,R83,5.0,24.0,144.0,63.0,143.0,62.0,,,,,,,,
83,59.0,55.0,34.0,50.0,,,,,,34.0,11.5,5.0,,,R84,8.5,47.0,192.0,69.5,190.0,70.0,201.0,71.5,,,,,,
84,59.0,55.0,34.0,50.0,,2.0,25.0,3.5,13.0,4.5,,,,,R85,7.0,44.0,175.0,65.5,150.0,72.0,122.0,58.0,,,,,,
85,59.0,55.0,34.0,50.0,,,,,,16.5,,,,,R86,10.0,78.0,137.0,63.0,162.0,66.0,178.0,67.0,147.0,59.0,152.0,65.0,,
86,59.0,55.0,34.0,24.0,19.0,12.0,10.5,2.0,,,,,,,R87,6.0,43.0,175.0,68.0,202.0,69.0,150.0,64.0,,,,,,
87,59.0,55.0,34.0,24.0,,9.0,14.0,10.0,,,,,,,R88,7.5,43.0,148.0,64.0,140.0,62.0,209.0,71.5,,,,,,
88,59.0,55.0,34.0,71.0,14.0,6.5,,,,,,,,,R89,8.0,46.0,151.0,71.0,191.0,70.0,170.0,67.0,,,,,,
89,59.0,55.0,34.0,5.0,38.0,10.5,24.0,25.0,,,,,,,R90,15.0,109.0,203.0,68.0,214.0,73.0,211.0,69.0,212.0,69.0,,,,
90,59.0,55.0,34.0,5.0,,,,,9.0,4.5,,,,,R91,7.5,62.0,265.0,72.0,196.0,70.0,201.0,71.0,190.0,68.5,,,,
91,59.0,55.0,34.0,5.0,,,,,,12.0,24.0,8.0,6.5,6.0,R92,6.0,25.0,,,,,,,,,,,,
92,59.0,55.0,34.0,5.0,,,,,,,,4.5,15.0,5.0,R93,12.0,71.0,159.0,64.5,176.0,67.0,189.0,69.0,193.0,68.0,,,,
93,59.0,55.0,34.0,5.0,,,,,,,,20.0,,,R94,6.0,31.0,129.0,63.5,148.0,65.0,,,,,,,,
94,59.0,55.0,34.0,5.0,,,,,,,,7.5,19.0,4.0,R95,15.0,83.0,285.0,79.0,215.0,70.0,199.0,67.0,245.0,73.0,198.0,68.5,,
95,59.0,55.0,34.0,10.0,69.0,22.0,38.0,7.0,,,,,,,R96,10.0,44.0,188.0,70.0,179.0,71.0,188.0,67.5,181.0,69.5,,,,
96,59.0,55.0,34.0,10.0,,,,4.0,35.0,3.5,,,,,R97,17.0,100.0,179.0,71.0,186.0,70.0,189.0,66.5,222.0,71.5,214.0,72.5,,
97,59.0,55.0,34.0,10.0,,,,,,10.5,,,,,R98,5.0,26.5,251.0,77.5,,,,,,,,,,
98,59.0,55.0,34.0,10.0,,,,,,8.5,,,,,R99,14.5,63.0,256.0,78.5,152.0,72.0,170.0,67.0,,,,,,
99,59.0,55.0,34.0,10.0,,,,,,4.0,,,,,R100,9.0,38.0,179.0,64.5,203.0,70.0,,,,,,,,
100,59.0,55.0,34.0,10.0,,,,,,18.5,,,,,R101,20.0,86.0,179.0,65.5,160.0,65.0,,,,,,,,
101,59.0,55.0,34.0,13.0,,,,,,,,,,,R102,8.0,3.0,194.0,69.0,,,,,,,,,,
102,59.0,55.0,34.0,3.0,22.0,6.0,18.0,33.5,,,,,,,R103,8.0,40.0,189.0,71.5,137.0,61.5,161.0,69.0,,,,,,
103,59.0,55.0,34.0,3.0,,,,5.0,,,,,,,R104,7.0,80.0,167.0,66.5,163.0,66.5,131.0,61.0,181.0,70.0,,,,
104,59.0,55.0,34.0,3.0,,,,5.5,,,,,,,R105,6.5,37.5,143.0,64.5,133.0,60.0,141.0,63.0,,,,,,
105,59.0,55.0,34.0,3.0,,,,10.0,,,,,,,R106,7.0,73.0,169.0,69.5,156.0,65.5,135.0,64.0,142.0,67.0,,,,
106,59.0,55.0,34.0,3.0,,,,5.5,,,,,,,R107,6.5,47.0,146.0,64.0,144.0,63.5,161.0,67.5,,,,,,
107,59.0,55.0,34.0,3.0,,,,5.5,,,,,,,R108,11.0,40.0,191.0,71.5,198.0,72.5,165.0,72.5,,,,,,
108,59.0,55.0,34.0,19.0,10.0,4.5,,,,,,,,,R109,6.5,2.0,177.0,66.0,,,,,,,,,,
109,59.0,55.0,34.0,19.0,,2.5,,,,,,,,,R110,6.0,43.0,163.0,65.5,164.0,64.5,,,,,,,,
110,59.0,55.0,34.0,60.0,81.0,5.0,55.0,7.5,11.5,7.5,,,,,R111,5.5,42.0,175.0,70.0,216.0,73.0,220.0,74.0,,,,,,
111,59.0,55.0,34.0,60.0,,,,32.0,38.0,5.0,23.0,4.5,,,R112,9.0,60.0,162.0,65.5,158.0,66.5,169.0,67.0,140.0,65.0,,,,
112,59.0,55.0,34.0,60.0,,,,,,,,13.5,,,R113,16.5,91.0,146.0,63.0,153.0,62.0,141.0,66.5,240.0,75.0,,,,
113,59.0,55.0,34.0,60.0,,,,,,,,7.0,,,R114,10.0,63.0,206.0,72.0,139.0,63.5,200.0,71.0,215.0,73.0,,,,
114,59.0,55.0,34.0,60.0,,,,,,15.0,,,,,R115,8.5,52.0,217.0,73.5,223.0,71.5,179.0,78.5,,,,,,
115,59.0,55.0,34.0,60.0,,,,,,2.0,24.0,11.5,,,R116,9.0,40.0,236.0,72.0,189.0,70.0,,,,,,,,
116,59.0,55.0,34.0,60.0,,,,,,,,7.0,,,R117,10.5,35.0,223.0,73.5,212.0,72.5,209.0,73.0,245.0,75.5,215.0,72.0,,
117,59.0,55.0,34.0,60.0,,,,,,,,4.5,,,R118,6.5,31.0,181.0,67.0,158.0,71.5,,,,,,,,
118,59.0,55.0,34.0,60.0,,,,,,,,22.5,,,R119,8.0,39.0,170.0,58.0,141.0,61.0,,,,,,,,
119,59.0,55.0,34.0,60.0,,,,,,,,8.0,,,R120,6.0,28.5,191.0,68.5,181.0,70.0,202.0,73.0,,,,,,
120,59.0,55.0,34.0,60.0,,,,,,,,15.0,,,R121,14.5,59.0,171.0,65.0,161.0,64.5,,,,,,,,
121,59.0,55.0,34.0,60.0,,7.0,49.0,32.0,15.0,19.5,,,,,R122,10.0,39.0,190.0,67.0,161.0,59.0,207.0,71.0,,,,,,
122,59.0,55.0,34.0,60.0,,,,,,12.0,7.5,4.0,,,R123,4.0,18.0,197.0,69.0,203.0,72.0,,,,,,,,
123,59.0,55.0,34.0,60.0,,,,,,,,3.5,,,R124,6.5,36.0,199.0,69.5,203.0,71.0,,,,,,,,
124,59.0,55.0,34.0,60.0,,,,1.0,,,,,,,R125,8.5,58.0,219.0,73.0,152.0,69.0,170.0,67.0,,,,,,
125,59.0,55.0,34.0,60.0,,,,16.0,20.0,4.5,,,,,R126,8.5,38.0,180.0,70.0,174.0,71.5,200.0,68.0,,,,,,
126,59.0,55.0,34.0,60.0,,,,27.0,,,,,,,R127,11.0,56.0,208.0,71.0,194.0,70.0,201.0,69.5,,,,,,
127,59.0,55.0,34.0,60.0,,,,10.5,,,,,,,R128,12.0,46.5,225.0,71.5,230.0,75.5,189.0,67.5,,,,,,
128,59.0,55.0,34.0,60.0,,7.0,16.0,7.0,,,,,,,R129,13.5,55.0,216.0,71.5,213.0,80.0,202.0,69.0,,,,,,
0,64.5,54.5,38.0,50.0,26.5,5.0,,,,,,,,,R1,16.0,92.0,110.0,59.0,108.0,58.5,113.0,60.0,,,,,,
1,64.5,54.5,38.0,50.0,26.5,5.0,15.0,16.0,10.0,10.5,8.5,2.0,,,R2,4.0,25.0,120.0,60.0,115.0,59.0,111.0,57.0,,,,,,
2,64.5,54.5,38.0,50.0,26.5,5.0,,,,25.0,5.5,6.0,,,R3,4.5,17.5,125.0,61.0,139.0,61.5,,,,,,,,
3,64.5,54.5,38.0,50.0,26.5,5.0,,,,4.5,5.5,7.0,,,R4,4.5,34.5,116.0,63.0,118.0,62.0,135.0,63.5,,,,,,
4,64.5,54.5,38.0,32.0,14.5,17.0,,,,,,,,,R5,6.5,64.0,36.0,42.0,28.0,40.0,,,,,,,,
5,64.5,54.5,38.0,32.0,14.5,6.0,,,,,,,,,R6,5.0,34.0,25.0,39.0,,,,,,,,,,
6,64.5,54.5,38.0,32.0,14.5,4.5,,,,,,,,,R7,6.5,61.0,61.0,52.5,46.0,50.5,,,,,,,,
7,64.5,54.5,38.0,12.5,24.0,7.5,14.0,5.5,,,,,,,R8,4.5,15.0,129.0,63.0,133.0,62.5,,,,,,,,
8,64.5,54.5,38.0,12.5,24.0,7.5,,38.5,,,,,,,R9,7.5,44.5,118.0,59.5,136.0,64.0,151.0,64.0,,,,,,
9,64.5,54.5,38.0,12.5,24.0,7.5,,13.5,,,,,,,R10,6.0,45.0,63.0,54.0,67.0,42.0,,,,,,,,
10,64.5,54.5,38.0,12.5,24.0,7.5,,7.0,,,,,,,R11,7.0,46.5,155.0,67.0,160.0,64.0,142.0,62.5,,,,,,
11,64.5,54.5,38.0,11.0,54.5,6.0,36.0,9.0,24.0,25.0,,,,,R12,8.0,86.0,165.0,68.0,170.0,61.0,156.0,65.0,147.0,68.0,,,,
12,64.5,54.5,38.0,11.0,54.5,6.0,,,,4.0,,,,,R13,7.0,60.0,161.0,66.0,133.0,59.5,139.0,62.0,,,,,,
13,64.5,54.5,38.0,11.0,54.5,6.0,,,,14.0,,,,,R14,6.0,48.0,133.0,62.0,159.0,64.0,145.0,62.5,,,,,,
14,64.5,54.5,38.0,11.0,54.5,6.0,,,,4.0,,,,,R15,11.0,79.0,145.0,63.5,173.0,67.0,156.0,65.5,171.0,68.0,,,,
15,64.5,54.5,38.0,11.0,54.5,6.0,,40.0,9.5,10.0,,,,,R16,4.5,38.5,138.0,64.5,145.0,63.5,127.0,62.0,,,,,,
16,64.5,54.5,38.0,11.0,54.5,6.0,,,,3.5,,,,,R17,6.0,51.0,144.0,65.0,171.0,68.0,136.0,64.0,,,,,,
17,64.5,54.5,38.0,11.0,54.5,6.0,,8.5,14.0,5.0,,,,,R18,7.0,65.5,129.0,63.0,146.0,65.0,,,,,,,,
18,64.5,54.5,38.0,11.0,54.5,6.0,,,17.0,7.0,,,,,R19,10.5,79.0,133.0,62.0,148.0,66.0,153.0,68.0,,,,,,
19,64.5,54.5,38.0,38.0,56.5,69.0,34.0,22.0,20.0,20.0,,,,,R20,5.5,26.0,163.0,65.0,133.0,59.0,,,,,,,,
20,64.5,54.5,38.0,38.0,56.5,69.0,,,,10.0,,,,,R21,11.0,34.5,142.0,64.5,137.0,62.5,126.0,61.5,,,,,,
21,64.5,54.5,38.0,38.0,56.5,69.0,,,,3.0,,,,,R22,11.5,63.0,173.0,69.5,145.0,62.5,158.0,60.0,,,,,,
22,64.5,54.5,38.0,38.0,56.5,69.0,49.0,45.0,22.5,2.0,,,,,R23,6.0,34.0,146.0,63.0,159.0,65.0,177.0,64.0,,,,,,
23,64.5,54.5,38.0,38.0,56.5,69.0,,,,32.5,,,,,R24,7.0,45.0,154.0,58.5,184.0,69.0,201.0,70.5,,,,,,
