Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté 48/52 : Arbre 6 / ligne 5 ,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
Tronc,,charpant,,1er ss charpante,,2ème ss charpante,,3ème ss charpante,,4ème ss charpante,,5ème ss charpante,,Rameaux,,,Fruit 1 ,,Fruit 2,,Fruit 3,,Fruit 4,,Fruit 5,,Fruit 6,,Fruit 7,,Fruit 8,,Fruit 9,,,,Chiffons ,,,
Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Nombre de fruit ,RDT,Poids ,diamètre ,,moy-poids
71,33,34.2,61,26.9,0,11.5,11,,,,,,,R1,6.69,52.6,,,,,,,,,,,,,,,,,,,0,0,83,50.45,,122.80074074074074
71,33,34.2,61,26.9,0,11.5,11,,,,,,,R2,3.76,31,106,57.69,,,,,,,,,,,,,,,,,1,106,,,,
71,33,34.2,61,26.9,2.5,19,0,,,,,,,R3,6.5,55,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,61,26.9,2.5,19,28,,,,,,,R4,7,81,25,34.75,32,36.95,,,,,,,,,,,,,,,2,57,,,,
71,33,34.2,61,26.9,2.5,19,62,,,,,,,R5,5.71,76,121,60.94,84,50.8,73,49.3,,,,,,,,,,,,,3,278,,,,
71,33,34.2,61,26.9,2.5,19,70,,,,,,,R6,4.66,40,110,56.59,,,,,,,,,,,,,,,,,1,110,,,,
71,33,34.2,61,26.9,2.5,19,96.7,,,,,,,R7,4.5,49.3,52,43.4,69,49.62,103,55.67,,,,,,,,,,,,,3,224,,,,
71,33,34.2,61,26.9,2.5,19,100.7,,,,,,,R8,4.4,45.5,118,58.67,153,65.71,,,,,,,,,,,,,,,2,271,,,,
71,33,34.2,61,26.9,2.5,19,109.2,,,,,,,R9,4.2,45,0,,,,,,,,,,,,,,,,,,1,0,,,,
71,33,34.2,85.5,,,,,,,,,,,R10,6,25,111,58.09,76,49.56,,,,,,,,,,,,,,,2,187,,,,
71,33,34.2,121,27.9,11,23,49,,,,,,,R11,6,54,118,60.95,,,,,,,,,,,,,,,,,1,118,,,,
71,33,34.2,121,27.9,11,23,68,,,,,,,R12,4.4,37,136,62.35,120,59.96,,,,,,,,,,,,,,,2,256,,,,
71,33,34.2,121,27.9,11,23,85.5,,,,,,,R13,3.2,19,122.8,,118,57.6,,,,,,,,,,,,,,,2,240.8,,,,
71,33,34.2,121,27.9,11,23,89.5,,,,,,,R14,4,27.5,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,121,27.9,11,23,92.5,,,,,,,R15,3.7,22.5,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,34.2,121,27.9,11,23,100.5,,,,,,,R16,4.5,30,157,63.93,,,,,,,,,,,,,,,,,1,157,,,,
71,33,34.2,121,27.9,11,23,103.8,,,,,,,R17,4,35,0,,,,,,,,,,,,,,,,,,1,0,,,,
71,33,34.2,121,27.9,16,14.7,30,,,,,,,R18,4.6,19,68,52.63,,,,,,,,,,,,,,,,,1,68,,,,
71,33,34.2,121,27.9,16,14.7,40,,,,,,,R19,4.7,25.2,95,53.74,112,57.24,,,,,,,,,,,,,,,2,207,,,,
71,33,34.2,121,27.9,97,,,,,,,,,R20,6.2,41,111,54.8,,,,,,,,,,,,,,,,,1,111,,,,
71,33,34.2,121,27.9,108.5,,,,,,,,,R21,4.6,28,102,57.99,,,,,,,,,,,,,,,,,1,102,,,,
71,33,34.2,158,14.13,2,,,,,,,,,R22,6.26,66.5,125,61.08,122,60.69,100,55.57,,,,,,,,,,,,,3,347,,,,
71,33,34.2,158,47.6,78,,,,,,,,,R23,7.26,81,131,61.52,124,59.05,122.8,,104,55.35,,,,,,,,,,,4,481.8,,,,
71,33,34.2,158,47.6,78,,,,,,,,,R24,6.8,35,127,59.12,122.8,,181,71.42,,,,,,,,,,,,,3,430.8,,,,
71,33,34.2,158,47.6,80,28.5,38,,,,,,,R25,7.5,37,156,65.2,,,,,,,,,,,,,,,,,1,156,,,,
71,33,34.2,158,47.6,80,28.5,82,,,,,,,R26,5.8,30,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,158,47.6,93,,,,,,,,,R27,4,17.2,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,34.2,158,47.6,96.5,,,,,,,,,R28,6.5,39,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,34.2,195,36.8,16,8.7,8.5,,,,,,,R29,7.7,62,124,59.52,130,60.02,161,67.08,,,,,,,,,,,,,3,415,,,,
71,33,34.2,195,36.8,48,,,,,,,,,R30,7.7,56,116,59.2,122.8,,111,58.61,,,,,,,,,,,,,3,349.8,,,,
71,33,34.2,195,36.8,66,,,,,,,,,R31,6.9,60,122.8,,122,60.08,117,59.17,,,,,,,,,,,,,3,361.8,,,,
71,33,34.2,195,36.8,74,,,,,,,,,R32,6.4,49,145,62.6,,,,,,,,,,,,,,,,,1,145,,,,
71,33,34.2,228,26.6,7,,,,,,,,,R33,7.8,21,139,63.24,109,58.69,,,,,,,,,,,,,,,2,248,,,,
71,33,34.2,229,26.6,0.5,,,,,,,,,R34,8.3,50,122.8,,133,63.6,,,,,,,,,,,,,,,2,255.8,,,,
71,33,34.2,238,12.6,12,,,,,,,,,R35,6,43,128,60.76,104,57.79,121,60.8,,,,,,,,,,,,,3,353,,,,
71,33,34.2,252,49.6,8,,,,,,,,,R36,5.4,26.5,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,34.2,229,49.6,23,,,,,,,,,R37,5.7,52,141,66.37,93,55.85,,,,,,,,,,,,,,,2,234,,,,
71,33,34.2,229,49.6,80,,,,,,,,,R38,8.6,65,152,65.2,122.8,,122.8,,122.8,,,,,,,,,,,,4,520.4,,,,
71,33,34.2,229,49.6,94,,,,,,,,,R39,6,48.4,101,56.61,122.8,,122.8,,122.8,,,,,,,,,,,,4,469.40000000000003,,,,
71,33,34.2,249,40,18,,,,,,,,,R40,6,36.5,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,249,40,33,10,2,,,,,,,R41,4.3,24,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,249,40,44,,,,,,,,,R42,3.7,13,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,34.2,249,40,52.5,,,,,,,,,R43,7.7,33,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,34.2,249,40,66,,,,,,,,,R44,8,61,69,45.97,,,,,,,,,,,,,,,,,1,69,,,,
71,33,34.2,249,40,92,,,,,,,,,R45,6.8,24.5,0,,,,,,,,,,,,,,,,,,1,0,,,,
71,33,34.2,249,40,100,,11.4,,,,,,,R46,5.2,22,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,27,35.5,63,16,8,9.86,15.3,,,,,R47,5.44,60.5,116,59.84,91,52.24,,,,,,,,,,,,,,,2,207,84,49.04,,
71,33,44.6,27,35.5,63,40.93,60.4,,,,,,,R48,4.69,20.4,112,56.52,108,62.2,,,,,,,,,,,,,,,2,220,75,53.07,,
71,33,44.6,27,35.5,63,40.93,64.4,19.69,29,,,,,R49,5.41,66,122.8,,52,44.33,,,,,,,,,,,,,,,2,174.8,87,51.26,,
71,33,44.6,27,35.5,63,40.93,85.80000000000001,19.72,16,,,,,R50,3.43,18,97,54.01,,,,,,,,,,,,,,,,,1,97,54,44.63,,
71,33,44.6,27,35.5,63,50.56,0,19.72,16,,,,,R51,4.17,37,124,64.11,64,49.21,,,,,,,,,,,,,,,2,188,144,64.13,,
71,33,44.6,27,35.5,63,50.56,36,10,10,6.36,4,,,R52,7.36,80.5,123,58.89,69,48.98,96,52.52,,,,,,,,,,,,,3,288,107,58.06,,
71,33,44.6,27,35.5,63,50.56,36,10,15,,,,,R53,3.81,13.5,110,58.64,,,,,,,,,,,,,,,,,1,110,159,65.04,,
71,33,44.6,27,35.5,63,50.56,88.5,13.7,42,,,,,R54,4.15,14,122.8,,,,,,,,,,,,,,,,,,1,122.8,161,65.9,,
71,33,44.6,27,35.5,63,50.56,88.5,13.7,53.5,,,,,R55,3.93,41.5,109,59.33,,,,,,,,,,,,,,,,,1,109,122,60.1,,
71,33,44.6,27,35.5,63,50.56,130,18.26,19,12.3,60,,,R56,6.8,70,120,58.71,122.8,,122.8,,91,55.32,,,,,,,,,,,4,456.6,,,,
71,33,44.6,27,35.5,63,50.56,134,,,,,,,R57,5.79,54,82,52.81,123,58.37,,,,,,,,,,,,,,,2,205,,,,
71,33,44.6,27,35.5,134,24,8,18,46,,,,,R58,3.8,38,82,52.81,95,54,,,,,,,,,,,,,,,2,177,,,,
71,33,44.6,27,35.5,134,24,8,18,50,,,,,R59,4.5,42,69,47.09,73,47.41,65,44.3,71,45.16,,,,,,,,,,,4,278,,,,
71,33,44.6,27,35.5,134,24,26,,,,,,,R60,6.8,62,116,58.28,94,53.87,122.8,,122.8,,,,,,,,,,,,4,455.6,,,,
71,33,44.6,27,35.5,134,24,30,,,,,,,R61,9.8,107,151,63.35,122.8,,140,63.27,108,55.12,,,,,,,,,,,4,521.8,,,,
71,33,44.6,27,35.5,134,24,54,,,,,,,R62,8,84,113,56.08,122.8,,112,58.09,,,,,,,,,,,,,3,347.8,,,,
71,33,44.6,27,35.5,134,24,56,,,,,,,R63,7.4,70,110,57.87,122.8,,102,55.65,122.8,,122.8,,,,,,,,,,5,580.4,,,,
71,33,44.6,27,35.5,166,41,10,,,,,,,R64,7.6,70,152,64.34,103,56.07,,,,,,,,,,,,,,,2,255,,,,
71,33,44.6,27,35.5,166,41,10,,,,,,,R65,4.4,32,103,56.7,136,63.04,,,,,,,,,,,,,,,2,239,,,,
71,33,44.6,27,35.5,166,,,,,,,,,R66,6.3,73,104,57.8,102,54.31,,,,,,,,,,,,,,,2,206,,,,
71,33,44.6,27,35.5,177,14,18,,,,,,,R67,6.5,51,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,27,35.5,186.5,62.5,18,13.4,32,,,,,R68,7,45,122.8,,78,52.08,,,,,,,,,,,,,,,2,200.8,,,,
71,33,44.6,27,35.5,186.5,62.5,42,11.2,1,,,,,R69,5.7,29,156,62.43,,,,,,,,,,,,,,,,,1,156,,,,
71,33,44.6,27,35.5,186.5,62.5,73,,,,,,,R70,4.7,12.5,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,11,26,30,,,R71,6.2,43,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,11,26,33,,,R72,6.8,49,135,62.14,122.8,,122.8,,,,,,,,,,,,,,3,380.6,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,22,,,,,R73,8.6,74,163,66.37,122.8,,,,,,,,,,,,,,,,2,285.8,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,34,,,,,R74,5.3,33,122.8,,134,61.96,162,63.31,,,,,,,,,,,,,3,418.8,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,48,18,1,,,R75,8,67,122.8,,122.8,,122.8,,,,,,,,,,,,,,3,368.4,,,,
71,33,44.6,27,35.5,186.5,62.5,99,5,48,18,7,,,R76,5.7,17,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,44.6,27,35.5,195.5,28,5,,,,,,,R77,6,22,124,59.23,112,57.64,,,,,,,,,,,,,,,2,236,,,,
71,33,44.6,27,35.5,197.5,19,2,,,,,,,R78,6,42,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,27,35.5,202.5,,,,,,,,,R79,8,70,94,57.64,109,58.19,140,61.87,126,60,,,,,,,,,,,4,469,,,,
71,33,44.6,27,35.5,211.5,15,1,,,,,,,R80,6.8,55,147,66.15,132,60.87,,,,,,,,,,,,,,,2,279,,,,
71,33,44.6,27,35.5,241.5,,,,,,,,,R81,5.4,41,107,58.12,144,65.69,122.8,,,,,,,,,,,,,,3,373.8,,,,
71,33,44.6,27,35.5,271.5,12.6,45,,,,,,,R82,4.8,20,109,56.52,122.8,,,,,,,,,,,,,,,,2,231.8,,,,
71,33,44.6,27,35.5,271.5,,,,,,,,,R83,5.4,16.5,177,69.61,,,,,,,,,,,,,,,,,1,177,,,,
71,33,44.6,27,35.5,304.5,23.7,16,,,,,,,R84,6.6,36,122.8,,199,70.85,,,,,,,,,,,,,,,2,321.8,,,,
71,33,44.6,27,35.5,312.5,,,,,,,,,R85,4,12,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,27,35.5,317.5,,,,,,,,,R86,8.4,56,105,54.96,159,64.99,122.8,,122.8,,,,,,,,,,,,4,509.6,,,,
71,33,44.6,26,31,22,21.33,27.5,10.4,18,,,,,R87,4.7,45,106,57.88,122.8,,64,46.27,36,36.35,,,,,,,,,,,4,328.8,103,57.28,,
71,33,44.6,26,31,22,21.33,44,,,,,,,R88,5.8,53,122.8,,,,,,,,,,,,,,,,,,1,122.8,117,59.11,,
71,33,44.6,26,31,13,23.4,50,,,,,,,R89,4.7,40,122.8,,,,,,,,,,,,,,,,,,1,122.8,118,60.63,,
71,33,44.6,26,31,13,23.4,75,8.7,8.8,,,,,R90,8.3,72,115,56.94,116,57.93,89,53.72,,,,,,,,,,,,,3,320,100,52.68,,
71,33,44.6,26,31,13,23.4,85,,,,,,,R91,5.6,70,69,50.12,133,59.34,,,,,,,,,,,,,,,2,202,116,55.72,,
71,33,44.6,26,31,76,19.5,12,11,64,,,,,R92,4.5,24,110,56.96,124,57.97,,,,,,,,,,,,,,,2,234,69,48.6,,
71,33,44.6,26,31,78,,,,,,,,,R93,8,96,45,41.41,34,37.6,42,38.58,48,44.45,,,,,,,,,,,4,169,121,61.15,,
71,33,44.6,26,31,78,24.8,101,,,,,,,R94,7,59,134,63.7,117,59.51,165,67.95,,,,,,,,,,,,,3,416,,,,
71,33,44.6,26,31,85,,,,,,,,,R95,3.3,21.5,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,44.6,26,31,140,,,,,,,,,R96,6,74,172,70.38,142,63.1,143,61.27,,,,,,,,,,,,,3,457,,,,
71,33,44.6,26,31,150,49,23,,,,,,,R97,4.8,42,127,61.38,,,,,,,,,,,,,,,,,1,127,,,,
71,33,44.6,26,31,150,49,55.5,,,,,,,R98,7,64,161,64.95,119,58.88,122.8,,149,63.33,,,,,,,,,,,4,551.8,,,,
71,33,44.6,26,31,150,49,96,,,,,,,R99,5.7,45,126,63.01,122.8,,169,67.42,146,62.85,,,,,,,,,,,4,563.8,,,,
71,33,44.6,26,31,150,49,100,,,,,,,R100,7,57,113,61.66,183,70.66,170,67.16,,,,,,,,,,,,,3,466,,,,
71,33,44.6,26,31,150,72,12,15.4,3.4,,,,,R101,6.5,83,129,63.29,136,63.03,128,61.93,122,58.84,,,,,,,,,,,4,515,,,,
71,33,44.6,26,31,150,72,38.5,23.26,2,,,,,R102,7.5,88,132,62.38,102,57.87,125,57.77,126,59.57,107,56.15,,,,,,,,,5,592,,,,
71,33,44.6,26,31,150,72,49.5,44.8,4,,,,,R103,7,61.5,127,60.78,148,65.69,139,63.85,,,,,,,,,,,,,3,414,,,,
71,33,44.6,26,31,150,72,49.5,44.8,23.5,10,7,,,R104,5.6,30.5,156,65.62,173,69.18,,,,,,,,,,,,,,,2,329,,,,
71,33,44.6,26,31,150,72,49.5,44.8,27,,,,,R105,4.8,31,144,64.43,145,62,,,,,,,,,,,,,,,2,289,,,,
71,33,44.6,26,31,150,72,49.5,44.8,47,12.1,27,,,R106,6.4,52,122.8,,122.8,,122.8,,,,,,,,,,,,,,3,368.4,,,,
71,33,44.6,26,31,150,72,49.5,44.8,64,15,4,,,R107,6,28,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,26,31,150,15,7.5,,,,,,,R108,3.7,31,134,63.59,130,60.2,,,,,,,,,,,,,,,2,264,,,,
71,33,44.6,26,31,150,,,,,,,,,R109,5.3,40,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,44.6,26,31,180,,,,,,,,,R110,13.5,115,154,64.56,122.8,,174,69.33,122.8,,,,,,,,,,,,4,573.6,,,,
71,33,44.6,26,31,196,,,,,,,,,R111,7.3,42.5,235,73.9,134,62.65,,,,,,,,,,,,,,,2,369,,,,
71,33,44.6,26,31,205,36,0,,,,,,,R112,6.7,45.5,122.8,,140,63.82,122.8,,,,,,,,,,,,,,3,385.6,,,,
71,33,44.6,26,31,205,36,22,,,,,,,R113,6,44,122.8,,107,58.46,,,,,,,,,,,,,,,2,229.8,,,,
71,33,44.6,26,31,205,36,41,15,26.3,,,,,R114,8,48,155,67.14,130,60.28,,,,,,,,,,,,,,,2,285,,,,
71,33,44.6,26,31,205,36,45,10,17,,,,,R115,6.2,46,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,44.6,26,31,208,,,,,,,,,R116,5.8,30,168,67,122.8,,,,,,,,,,,,,,,,2,290.8,,,,
71,33,38,53,,,,,,,,,,,R117,6.5,15,,,,,,,,,,,,,,,,,,,0,0,137,64.14,,
71,33,38,122,62,6,20,22,,,,,,,R118,6,51,122.8,,106,57.5,80,52.68,,,,,,,,,,,,,3,308.8,131,62.46,,
71,33,38,122,62,6,20,41,,,,,,,R119,5.6,45,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,179,69.1,,
71,33,38,122,62,6,20,75,,,,,,,R120,5,31,96,54.69,122.8,,,,,,,,,,,,,,,,2,218.8,115,58.39,,
71,33,38,122,62,6,20,81.5,,,,,,,R121,8,90,100,59.28,115,56.17,122.8,,,,,,,,,,,,,,3,337.8,80,51.88,,
71,33,38,122,62,58,11.8,4,,,,,,,R122,7.9,97,97,51.43,98,52.34,118,55.54,,,,,,,,,,,,,3,313,98,55.93,,
71,33,38,122,62,100,,,,,,,,,R123,5.4,48.5,122.8,,106,54.92,122.8,,133,59.92,,,,,,,,,,,4,484.6,106,56.37,,
71,33,38,122,62,108,22,7,9,20,,,,,R124,4,21.5,122.8,,122.8,,122.8,,,,,,,,,,,,,,3,368.4,107,55.92,,
71,33,38,122,62,112,17,13,15.9,3.5,,,,,R125,5,48.5,96,52.4,122.8,,91,53.08,,,,,,,,,,,,,3,309.8,,,,
71,33,38,122,62,118,12,2.5,,,,,,,R126,4.4,25,109,57.71,97,54.28,134,62.17,64,46.14,,,,,,,,,,,4,404,,,,
71,33,38,122,62,118,12,2.5,,,,,,,R127,5,41.5,113,57.74,129,58.17,122.8,,,,,,,,,,,,,,3,364.8,,,,
71,33,38,122,62,131,37.7,2,,,,,,,R128,5.7,55.5,138,62.5,132,60.73,122.8,,,,,,,,,,,,,,3,392.8,,,,
71,33,38,122,62,131,37.7,6,24.9,5,,,,,R129,5,56,121,59.68,122.8,,,,,,,,,,,,,,,,2,243.8,,,,
71,33,38,122,62,131,37.7,6,24.9,27.5,,,,,R130,10.5,96,153,65.62,123,58.59,122.8,,122.8,,,,,,,,,,,,4,521.6,,,,
71,33,38,122,62,131,37.7,6,24.9,59.5,,,,,R131,8.4,67.3,122.8,,122.8,,139,63.97,122.8,,,,,,,,,,,,4,507.40000000000003,,,,
71,33,38,122,62,131,37.7,6,24.9,63,,,,,R132,8.8,72,122.8,,122.8,,122.8,,,,,,,,,,,,,,3,368.4,,,,
71,33,38,122,62,131,37.7,21.2,20.16,6.5,,,,,R133,3.5,11.6,160,66.79,,,,,,,,,,,,,,,,,1,160,,,,
71,33,38,122,62,131,37.7,21.2,20.16,21,4,,,,R134,5.88,36.5,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,38,122,62,131,37.7,21.2,20.16,28.5,6,,,,R135,10.33,100.3,165,64.94,131,60.03,171,67.71,140,61.56,,,,,,,,,,,4,607,,,,
71,33,38,131.5,44.7,15,9.5,8.4,,,,,,,R136,3.63,22,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,38,141,44.7,15,9.5,8.4,6.03,15.5,,,,,R137,4.8,30.4,,,,,,,,,,,,,,,,,,,0,0,,,,
71,33,38,141,44.7,65,13.87,39.4,,,,,,,R138,6.49,68.3,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,38,141,44.7,65,13.87,39.4,,,,,,,R139,9.98,144.5,122.8,,122.8,,122.8,,122.8,,,,,,,,,,,,4,491.2,,,,
71,33,38,141,44.7,100.6,,,,,,,,,R140,5.6,47,118,58.94,163,64.85,,,,,,,,,,,,,,,2,281,,,,
71,33,38,141,44.7,105.19999999999999,,,,,,,,,R141,11.5,130.6,122.8,,122.8,,,,,,,,,,,,,,,,2,245.6,,,,
71,33,38,178,,,,,,,,,,,R142,5.86,35.4,122.8,,,,,,,,,,,,,,,,,,1,122.8,,,,
71,33,38,196,16,10,10.1,25,,,,,,,R143,4.8,12,140,62.36,,,,,,,,,,,,,,,,,1,140,,,,
71,33,38,196,16,10,10.1,28,,,,,,,R144,6,15,95,54.18,131,60.96,,,,,,,,,,,,,,,2,226,,,,
71,33,38,206,13,4.5,7.97,2,,,,,,,R145,4,24,117,62.4,139,61.97,,,,,,,,,,,,,,,2,256,,,,
71,33,38,225,,,,,,,,,,,R146,11,110,153,67.35,108,57.89,93,54.68,188,69.46,,,,,,,,,,,4,542,,,,
71,33,38,246,73,37,54,24,,,,,,,R147,15,104,122.8,,114,59.47,122.8,,134,62.73,122.8,,,,,,,,,,5,616.4,,,,
71,33,38,246,73,37,54,31,,,,,,,R148,10,15,138,62.06,133,62.89,202,72.07,183,68.08,,,,,,,,,,,4,656,,,,
71,33,38,246,73,68,,,,,,,,,R149,7,34,172,70.06,142,63.52,157,65.26,,,,,,,,,,,,,3,471,,,,
71,33,38,246,73,88,35.9,3.5,,,,,,,R150,9.8,100,142,64.33,149,62.97,122.8,,,,,,,,,,,,,,3,413.8,,,,
71,33,38,246,73,104,,,,,,,,,R151,10,93,122.8,,122.8,,122.8,,,,,,,,,,,,,,3,368.4,,,,
71,33,38,246,73,108,,,,,,,,,R152,7.5,38,130,60.63,122.8,,122.8,,,,,,,,,,,,,,3,375.6,,,,
71,33,38,254,73,116,,,,,,,,,R153,11.8,99.1,122.8,,122.8,,122.8,,122.8,,,,,,,,,,,,4,491.2,,,,
71,33,38,265,,,,,,,,,,,R154,11.7,107,163,68.03,162,65.55,176,67.04,127,61.95,159,65.53,160,63.68,,,,,,,6,947,,,,
71,33,38,307,49.3,9,33.25,2,,,,,,,R155,14.2,93,194,73.4,136,60.97,129,60.17,127,61.9,153,65.33,139,62.02,184,70.05,162,63.83,172,65.79,9,1396,,,,
71,33,38,307,49.3,9,33.25,10,,,,,,,R156,9,53,156,64.76,129,57.79,122.8,,,,,,,,,,,,,,3,407.8,,,,
71,33,38,307,49.3,9,33.25,22,8,6,,,,,R157,6,21.5,125,58.26,,,,,,,,,,,,,,,,,1,125,,,,
71,33,38,307,49.3,9,33.25,32,25.5,20,,,,,R158,10,63,243,76.42,187,70.29,122.8,,122.8,,,,,,,,,,,,4,675.5999999999999,,,,
71,33,38,307,49.3,9,33.25,35,,,,,,,R159,7.8,51,190,69.51,,,,,,,,,,,,,,,,,1,190,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,,44.505199999999974,,,,
