Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
,Arbre N° : 10,,Ligne N° : 15,,Variété : ,Nectarinier N 46-28,,,,Parcelle : 1314,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tronc,,charpant,,1 er ss charpant,,2 éme ss charpant,,3 éme ss charpant,,4éme charpant,,5éme charpant,,Rameaux,,,FRUIT 1,,FRUIT 2,,FRUIT 3,,FRUIT 4,,FRUIT 5,,FRUIT 6,,FRUIT 7,,,
Diam,Long,Diam,long,Diam,long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,,
66,28,26,98,36,0,18,9,11.1,8,,,,,R 1,6.3,32,100,57.17,,,,,,,,,,,,,1.0,
66,28,26,98,36,0,18,9,11.1,20,,,,,R 2,7.2,46,90,55.96,150,73.19,110,61.03,,,,,,,,,3.0,
66,28,26,110,,,,,,,,,,,R 3,7.4,56,100,58.35,80,54.28,,,,,,,,,,,2.0,
66,28,26,165,32,2.5,,,,,,,,,R 4,10.2,102,100,57.62,130,63.24,,,,,,,,,,,2.0,
66,28,26,168,26.4,3,23.5,21,,,,,,,R 5,6.3,44,90,57.47,,,,,,,,,,,,,1.0,
66,28,26,264,43.5,18,17.4,4.7,,,,,,,R 6,5.3,41,80,52.67,,,,,,,,,,,,,1.0,
66,28,26,264,43.5,20,19.5,28,,,,,,,R 7,5,27,80,57,,,,,,,,,,,,,1.0,11.0
66,20,44,87,70,27,18,26,10.5,35,,,,,R 8,5,35,140,64.59,,,,,,,,,,,,,1.0,
66,20,44,87,70,59,45,7,30,3,,,,,R 9,4,24,190,72.49,,,,,,,,,,,,,1.0,
66,20,44,87,70,59,45,7,30,4,,,,,R 10,6,57,110,58.2,130,61.33,,,,,,,,,,,2.0,
66,20,44,87,70,59,45,57,38.6,41,,,,,R 11,9.3,60,110,58.6,150,67.19,140,65.19,,,,,,,,,3.0,
66,20,44,87,70,59,45,61,12.1,6.2,,,,,R 12,4.7,30,140,66.48,,,,,,,,,,,,,1.0,
66,20,44,87,70,59,45,65,12.1,11.7,,,,,R 13,6,36,140,67.43,100,59.13,,,,,,,,,,,2.0,
66,20,44,87,70,59,45,70,10.5,4,,,,,R 14,7.8,69,100,57.41,160,70.19,90,57.09,80,56.06,,,,,,,4.0,
66,20,44,87,70,76,12.5,2.8,,,,,,,R 15,8.2,86,160,70.02,100,57.69,120,63.18,,,,,,,,,3.0,
66,20,44,87,70,130,38.1,25,,,,,,,R 16,10.6,84,190,70.6,,,,,,,,,,,,,1.0,
66,20,44,87,70,130,38.1,37,,,,,,,R 17,6,35,190,75.53,,,,,,,,,,,,,1.0,
66,20,44,87,70,130,38.1,40,34,3,14.7,44,,,R 18,6.6,43,120,64.28,,,,,,,,,,,,,1.0,
66,20,44,87,70,130,38.1,43,34,32,29.5,3,11.5,8.7,R 19,6.8,70,160,68.28,90,56.62,120,61.7,150,67.52,,,,,,,4.0,
66,20,44,129,22.4,22,,,,,,,,,R 20,7,61,90,54.57,,,,,,,,,,,,,1.0,
66,20,44,129,22.4,26,10.6,1.8,,,,,,,R 21,6.8,60,110,57.61,,,,,,,,,,,,,1.0,
66,20,44,143,43.8,7,,,,,,,,,R 22,6.8,77,170,69.81,120,60.47,70,51.06,,,,,,,,,3.0,
66,20,44,174,73.8,28,34.4,0,12.7,28,,,,,R 23,5.3,36,,,,,,,,,,,,,,,0.0,
66,20,44,174,73.8,58,,,,,,,,,R 24,6,25,,,,,,,,,,,,,,,0.0,
66,20,44,174,73.8,61,50,17,23,3,,,,,R 25,5.8,55,90,56.32,120,60.5,,,,,,,,,,,2.0,
66,20,44,174,73.8,61,50,22,,,,,,,R 26,7.2,57,110,60.76,150,66.18,,,,,,,,,,,2.0,
66,20,44,174,73.8,61,50,27,,,,,,,R 27,8.5,98,90,56.61,160,67.32,,,,,,,,,,,2.0,
66,20,44,174,73.8,65,10,4.8,,,,,,,R 28,7.1,70,150,62.62,160,67.65,,,,,,,,,,,2.0,
66,20,44,174,73.8,75,62,35,28.4,25.2,17.3,0,,,R 29,5.3,30,180,69.29,90,58.1,,,,,,,,,,,2.0,
66,20,44,174,73.8,75,62,35,28.4,29.2,17.7,0,,,R 30,8,59,100,58.88,140,65.7,110,63.33,90,57.08,,,,,,,4.0,
66,20,44,174,73.8,75,62,55,,,,,,,R 31,5.7,49,80,53.16,110,59.82,,,,,,,,,,,2.0,
66,20,44,174,73.8,75,62,72,43.6,10,,,,,R 32,9,52,120,61.51,90,53.97,200,75.86,,,,,,,,,3.0,
66,20,44,174,73.8,75,62,72,43.6,23,,,,,R 33,7.2,46,170,69.79,160,64.15,,,,,,,,,,,2.0,
66,20,44,174,73.8,75,62,72,43.6,44,,,,,R 34,5.5,31,100,55.35,120,61.19,150,65.1,,,,,,,,,3.0,
66,20,44,181,35.8,2,,,,,,,,,R 35,11,104,160,70.4,90,56.73,130,64.53,130,63.66,100,57.45,,,,,5.0,
66,20,44,191,73.3,8,,,,,,,,,R 36,4.4,25,180,69.38,,,,,,,,,,,,,1.0,
66,20,44,206,21.4,0,,,,,,,,,R 37,7?1,24,70,51.92,,,,,,,,,,,,,1.0,
66,20,44,219,47,28.3,,,,,,,,,R 38,10,113,170,74.91,160,64.87,120,60.68,120,61.95,130,61.98,180,70.23,,,6.0,
66,20,44,219,47,33.3,,,,,,,,,R 39,4.2,23.7,200,74.33,,,,,,,,,,,,,1.0,
66,20,44,261,60.2,5,25,1,,,,,,,R 40,6.7,43,150,65.6,180,68.91,,,,,,,,,,,2.0,
66,20,44,261,60.2,44,48,11,,,,,,,R 41,14,33,190,72.68,90,57.56,120,62.53,,,,,,,,,3.0,
66,20,44,261,60.2,44,48,19,,,,,,,R 42,12.6,64,210,73.55,170,69.83,150,67.38,,,,,,,,,3.0,
66,20,44,261,60.2,44,48,21,38.6,4,,,,,R 43,9,73,140,63.9,,,,,,,,,,,,,1.0,
66,20,44,261,60.2,44,48,35.7,,,,,,,R 44,11.5,85,180,72.49,150,64.56,,,,,,,,,,,2.0,
66,20,44,261,60.2,44,48,41.2,33.4,19,,,,,R 45,12.6,84,90,53.68,110,56.15,150,63.81,100,57.63,160,70.68,,,,,5.0,
66,20,44,261,60.2,49,29.2,4,,,,,,,R 46,8.7,48,130,64.74,150,67.23,150,69.27,200,70.07,230,78.89,,,,,5.0,88.0
66,25,30,67,48.5,10,,,,,,,,,R 47,4.9,24,150,66.07,130,64.61,70,49.9,,,,,,,,,3.0,
66,25,30,67,48.5,39,10.5,2.2,,,,,,,R 48,4.8,22,80,51.4,100,58.63,80,54.38,,,,,,,,,3.0,
66,25,30,67,48.5,58.5,17.6,0.5,,,,,,,R 49,8.5,80.5,70,49,50,48.96,80,53.53,,,,,,,,,3.0,
66,25,30,67,48.5,62,17,16,,,,,,,R 50,6.1,43,70,53.35,80,53.88,70,53.98,120,62.15,,,,,,,4.0,
66,25,30,67,48.5,,,18,,,,,,,R 51,4.5,23,110,60.51,,,,,,,,,,,,,1.0,
66,25,30,88,58.4,33,24.9,0,6.2,0,,,,,R 52,5.2,45.3,110,61.84,,,,,,,,,,,,,1.0,
66,25,30,88,58.4,103.3,31.7,31,,,,,,,R 53,5.8,22,80,56.74,,,,,,,,,,,,,1.0,
66,25,30,88,58.4,103.3,31.7,64,9.7,1,,,,,R 54,5.7,17,160,66.91,,,,,,,,,,,,,1.0,
66,25,30,88,58.4,103.3,31.7,70.5,,,,,,,R 55,10.1,58,,,,,,,,,,,,,,,0.0,
66,25,30,88,58.4,103.3,31.7,73.5,13.5,6.5,,,,,R 56,5.9,43,70,52.52,,,,,,,,,,,,,1.0,
66,25,30,94,52.3,1,,,,,,,,,R 57,6.4,26,90,57.73,130,59.16,,,,,,,,,,,2.0,
66,25,30,94,52.3,2,,,,,,,,,R 58,6,26,50,45.3,120,59.42,,,,,,,,,,,2.0,
66,25,30,133,41.8,72.5,11.8,3.4,,,,,,,R 59,5.3,34,80,51.05,90,54.31,,,,,,,,,,,2.0,
66,25,30,136,36.2,2,,,,,,,,,R 60,8.5,82,130,63.31,150,66.98,140,64.62,,,,,,,,,3.0,
66,25,30,167.5,57.9,28.5,42.4,43.5,,,,,,,R 61,9.1,79.5,170,69.04,100,59,90,54.64,120,62.6,,,,,,,4.0,
66,25,30,201.5,57.9,28.5,42.4,68,,,,,,,R 62,7.9,54,140,64.52,170,69.45,150,64.96,,,,,,,,,3.0,
66,25,30,201.5,57.9,28.5,42.4,75.5,,,,,,,R 63,10.2,89,80,58.88,170,71.82,160,65.95,130,61.93,160,70.69,,,,,5.0,
66,25,30,201.5,57.9,58,46.1,15,10.5,2.5,,,,,R 64,6.9,49,160,68.81,110,59.65,,,,,,,,,,,2.0,
66,25,30,201.5,57.9,58,46.1,35,8.8,7,,,,,R 65,6,40,,,,,,,,,,,,,,,0.0,
66,25,30,201.5,57.9,73.5,56.2,0,27.8,5.5,,,,,R 66,7.5,51,110,62.13,,,,,,,,,,,,,1.0,
66,25,30,201.5,57.9,73.5,56.2,27,40.5,19,17.1,0,8.6,23.3,R 67,5.6,23,160,66.8,110,60.92,,,,,,,,,,,2.0,
66,25,30,201.5,57.9,73.5,56.2,27,40.5,27,23,0,11.6,8.5,R 68,5.6,46.5,150,65.8,80,55.75,90,57.88,,,,,,,,,3.0,
66,25,30,201.5,57.9,73.5,56.2,27,40.5,35,23,0,11.6,12,R 69,4.8,27,180,70.36,,,,,,,,,,,,,1.0,
66,25,30,201.5,57.9,73.5,56.2,27,40.5,43,23,6,12.7,2,R 70,9.2,83,120,57.95,,,,,,,,,,,,,1.0,
66,25,30,201.5,57.9,73.5,56.2,27,40.5,51,23,14,16.9,33,R 71,6.9,50.5,,,,,,,,,,,,,,,0.0,49.0
66,22.5,34,102,59.9,8.5,,,,,,,,,R 72,4.6,24,130,62.26,170,68.7,,,,,,,,,,,2.0,
66,22.5,34,102,59.9,27.5,47,1.5,,,,,,,R 73,6.3,41.7,90,57.28,,,,,,,,,,,,,1.0,
66,22.5,34,102,59.9,27.5,47,11.7,19.1,5.7,15.9,2.5,,,R 74,6.5,29.5,110,60.44,170,68.1,,,,,,,,,,,2.0,
66,22.5,34,102,59.9,66,33.5,25.2,,,,,,,R 75,6.3,31,140,66.64,140,66.63,,,,,,,,,,,2.0,
66,22.5,34,102,59.9,66,33.5,43.7,27.5,0,,,,,R 76,8.8,69.5,120,64.59,120,62.77,,,,,,,,,,,2.0,
66,22.5,34,102,59.9,66,33.5,51.2,,,,,,,R 77,7.1,26,120,57.08,110,57.69,,,,,,,,,,,2.0,
66,22.5,34,102,59.9,66,33.5,78.2,,,,,,,R 78,7.8,61,140,67.89,140,66.89,210,73.23,,,,,,,,,3.0,
66,22.5,34,102,59.9,66,33.5,80.7,,,,,,,R 79,7.2,46,190,70.41,150,62.37,,,,,,,,,,,2.0,
66,22.5,34,127,40,5.5,,,,,,,,,R 80,15.1,107.5,180,68.58,140,69.29,160,70.02,120,63.15,110,61.29,,,,,5.0,
66,22.5,34,127,40,9.2,,,,,,,,,R 81,6,38,180,72.94,,,,,,,,,,,,,1.0,
66,22.5,34,127,40,40.7,,,,,,,,,R 82,7,58,100,59.64,170,72.74,80,54.53,,,,,,,,,3.0,
66,22.5,34,127,40,79.2,,,,,,,,,R 83,7.6,57.5,130,60.89,90,55.1,,,,,,,,,,,2.0,
66,22.5,34,127,40,82.7,,,,,,,,,R 84,8,56,90,55.64,140,66.08,110,60.54,130,66.19,110,62.45,,,,,5.0,
66,22.5,34,157,45.2,0,11.1,18.5,,,,,,,R 85,6.5,46.5,170,71.32,,,,,,,,,,,,,1.0,
66,22.5,34,167,41,1,10.9,2.8,,,,,,,R 86,6.7,45,180,71.19,,,,,,,,,,,,,1.0,
66,22.5,34,193.5,48,2.5,,,,,,,,,R 87,12.1,60,140,66.49,180,71.19,,,,,,,,,,,2.0,
66,22.5,34,220,48,5,14.6,2,,,,,,,R 88,11.1,103,150,67.07,180,71.65,,,,,,,,,,,2.0,
66,22.5,34,227,44.3,28.5,34.2,0,16.1,2.5,,,,,R 89,5.5,38,150,65.96,,,,,,,,,,,,,1.0,
66,22.5,34,227,44.3,28.5,34.2,0,16.1,2.5,10.1,4,,,R 90,7.4,60.6,140,66.67,110,59.87,110,61.94,,,,,,,,,3.0,
66,22.5,34,227,44.3,71,18,1.3,,,,,,,R 91,7.7,69.5,180,70.74,110,61.88,,,,,,,,,,,2.0,
66,22.5,34,227,44.3,101.5,,,,,,,,,R 92,7.5,58,160,70.14,,,,,,,,,,,,,1.0,
66,22.5,34,227,44.3,106,,,,,,,,,R 93,10.1,80,230,73.7,60,46.52,,,,,,,,,,,2.0,
66,22.5,34,243.5,93.5,51,27.2,9.5,,,,,,,R 94,6.1,24,150,66.53,,,,,,,,,,,,,1.0,
66,22.5,34,243.5,93.5,51,27.2,19,13.7,12.7,,,,,R 95,7,75,170,70.4,,,,,,,,,,,,,1.0,
66,22.5,34,243.5,93.5,51,27.2,55,,,,,,,R 96,8.6,60.5,120,54.51,,,,,,,,,,,,,1.0,
66,22.5,34,243.5,93.5,76,45.2,1.2,,,,,,,R 97,5,28,110,62.43,,,,,,,,,,,,,1.0,
66,22.5,34,243.5,93.5,76,45.2,4.2,,,,,,,R 98,8.8,59,170,69.46,130,64.1,110,63.58,,,,,,,,,3.0,
66,22.5,34,243.5,93.5,76,45.2,25.7,17,18.2,,,,,R 99,6.5,28,200,72.18,180,71.22,,,,,,,,,,,2.0,
66,22.5,34,243.5,93.5,76,45.2,47.2,17,28.7,,,,,R 100,6.5,24,180,71.17,240,76.55,160,67.14,,,,,,,,,3.0,
66,22.5,34,243.5,93.5,76,45.2,68.7,17,36.7,,,,,R 101,7.1,44,170,68.33,160,69.3,90,59.36,,,,,,,,,3.0,62.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,210.0,
